,invoice,date,day,time,item_name,item_size,transaction,category,store_category,package_id,campaign,qty,unit_price,sale_amount
16977,9945,2019-02-01,Fri,09:05:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_8,1.67,1.75,2.92
16978,9944,2019-02-01,Fri,08:56:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
16979,9944,2019-02-01,Fri,08:56:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
16980,9944,2019-02-01,Fri,08:56:00,Reeses pieces,Full Size,Good,Retail,Type_A,A000006341,discount_type_1,1.65,3.45,5.69
16981,9943,2019-02-01,Fri,08:46:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
16982,9943,2019-02-01,Fri,08:46:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
16983,9943,2019-02-01,Fri,08:46:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
16984,9943,2019-02-01,Fri,08:46:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
16985,9943,2019-02-01,Fri,08:46:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
16986,9943,2019-02-01,Fri,08:46:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
16987,9943,2019-02-01,Fri,08:46:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
16988,9943,2019-02-01,Fri,08:46:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
16989,9942,2019-02-01,Fri,08:40:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_8,1.63,0.9,1.47
16990,9942,2019-02-01,Fri,08:40:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_8,1.63,0.9,1.47
16991,9941,2019-02-01,Fri,08:40:00,Whoppers,Full Size,Good,Retail,Type_A,A000006344,discount_type_8,1.65,1.77,2.92
16992,9940,2019-02-01,Fri,08:37:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
16993,9939,2019-02-01,Fri,08:33:00,Milk Duds,Full Size,Good,Retail,Type_A,A000006265,discount_type_8,6.52,1.4,9.13
16994,9939,2019-02-01,Fri,08:33:00,Junior Mints,Full Size,Good,Retail,Type_A,9000000859,discount_type_8,6.55,1.4,9.17
16995,9937,2019-02-01,Fri,08:20:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,A000006343,discount_type_8,1.65,2.57,4.24
16996,9936,2019-02-01,Fri,08:18:00,Whoppers,Full Size,Good,Retail,Type_A,A000006344,discount_type_1,1.65,1.63,2.69
16997,9936,2019-02-01,Fri,08:18:00,Reeses stuffed with pieces,Full Size,Good,Retail,Type_A,9000000804,discount_type_1,1.66,1.63,2.71
16998,9936,2019-02-01,Fri,08:18:00,Sour Patch Tricksters,Full Size,Good,Retail,Type_A,9000000909,discount_type_1,1.67,1.63,2.72
16999,9936,2019-02-01,Fri,08:18:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
17000,9935,2019-02-01,Fri,08:17:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
17001,9935,2019-02-01,Fri,08:17:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
17002,9935,2019-02-01,Fri,08:17:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
17003,9935,2019-02-01,Fri,08:17:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
17004,9935,2019-02-01,Fri,08:17:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
17005,9935,2019-02-01,Fri,08:17:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
17006,9935,2019-02-01,Fri,08:17:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
17007,9935,2019-02-01,Fri,08:17:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
17008,9934,2019-02-01,Fri,08:08:00,Junior Mints,Full Size,Good,Retail,Type_A,9000000859,discount_type_8,1.67,1.53,2.56
17009,9934,2019-02-01,Fri,08:08:00,Whoppers,Full Size,Good,Retail,Type_A,A000006344,discount_type_8,1.67,1.53,2.56
17010,9933,2019-02-01,Fri,08:06:00,Junior Mints,Full Size,Good,Retail,Type_A,9000000859,discount_type_8,6.56,1.45,9.51
17011,9932,2019-01-31,Thu,20:55:00,Milk Duds,Full Size,Good,Retail,Type_A,A000006265,discount_type_6,0.5,1.58,0.79
17012,9932,2019-01-31,Thu,20:55:00,100 Grand,Full Size,Good,Retail,Type_A,9000000759,discount_type_6,3.29,1.58,5.2
17013,9931,2019-01-31,Thu,20:52:00,Sour Patch Tricksters,Full Size,Good,Retail,Type_A,9000000909,discount_type_1,1.64,2.09,3.43
17014,9927,2019-01-31,Thu,20:32:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_4,1.63,1.06,1.73
17015,9927,2019-01-31,Thu,20:32:00,Hersheys Special Dark,Full Size,Good,Retail,Type_A,A000006260,discount_type_4,1.66,3.63,6.03
17016,9924,2019-01-31,Thu,20:06:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_128,1.63,1.06,1.73
17017,9923,2019-01-31,Thu,20:04:00,Peanut butter M&Ms,Full Size,Good,Retail,Type_A,A000006264,discount_type_2,0.49,2.82,1.38
17018,9922,2019-01-31,Thu,19:42:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
17019,9919,2019-01-31,Thu,19:19:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
17020,9919,2019-01-31,Thu,19:19:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
17021,9919,2019-01-31,Thu,19:19:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
17022,9919,2019-01-31,Thu,19:19:00,Starburst,Full Size,Good,Retail,Type_A,A000006266,discount_type_1,0.47,4.43,2.08
17023,9918,2019-01-31,Thu,19:11:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
17024,9918,2019-01-31,Thu,19:11:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
17025,9916,2019-01-31,Thu,18:55:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,A000006343,discount_type_2,1.65,2.73,4.5
17026,9915,2019-01-31,Thu,18:53:00,Whoppers,Full Size,Good,Retail,Type_A,A000006344,discount_type_1,13.03,1.65,21.5
17027,9908,2019-01-31,Thu,18:18:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_4,1.63,1.06,1.73
17028,9907,2019-01-31,Thu,18:05:00,Reeses Miniatures,Fun Size,Good,Retail,Type_A,9000000821,discount_type_2,0.28,3.33,0.93
17029,9906,2019-01-31,Thu,18:04:00,Whoppers,Full Size,Good,Retail,Type_A,A000006344,discount_type_2,6.53,1.48,9.66
17030,9906,2019-01-31,Thu,18:04:00,Junior Mints,Full Size,Good,Retail,Type_A,9000000859,discount_type_2,6.52,1.48,9.65
17031,9905,2019-01-31,Thu,17:56:00,Whoppers,Full Size,Good,Retail,Type_A,A000006344,discount_type_2,3.27,1.48,4.84
17032,9905,2019-01-31,Thu,17:56:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_2,3.27,1.48,4.84
17033,9905,2019-01-31,Thu,17:56:00,Sour Patch Tricksters,Full Size,Good,Retail,Type_A,9000000909,discount_type_2,3.27,1.48,4.84
17034,9905,2019-01-31,Thu,17:56:00,Milk Duds,Full Size,Good,Retail,Type_A,A000006265,discount_type_2,3.27,1.48,4.84
17035,9903,2019-01-31,Thu,17:11:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_4,1.63,1.06,1.73
17036,9903,2019-01-31,Thu,17:11:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_4,1.63,1.06,1.73
17037,9901,2019-01-31,Thu,16:59:00,Junior Mints,Full Size,Good,Retail,Type_A,9000000859,discount_type_2,0.49,2.21,1.08
17038,9900,2019-01-31,Thu,16:37:00,Haribo Sour Bears,Full Size,Good,Retail,Type_A,A000006342,discount_type_1,3.27,3.88,12.69
17039,9899,2019-01-31,Thu,16:37:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_1,6.53,1.71,11.17
17040,9898,2019-01-31,Thu,16:33:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006337,discount_type_1,0.35,2.46,0.86
17041,9897,2019-01-31,Thu,16:29:00,Reeses stuffed with pieces,Full Size,Good,Retail,Type_A,9000000804,discount_type_1,3.27,1.84,6.02
17042,9896,2019-01-31,Thu,16:28:00,Lifesavers big ring gummies,Full Size,Good,Retail,Type_A,A000006263,discount_type_1,3.27,2.83,9.25
17043,9896,2019-01-31,Thu,16:28:00,Reeses stuffed with pieces,Full Size,Good,Retail,Type_A,9000000804,discount_type_1,2.98,2.11,6.29
17044,9891,2019-01-31,Thu,16:09:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,A000006343,discount_type_1,13.04,2.62,34.16
17045,9890,2019-01-31,Thu,16:06:00,Milk Duds,Full Size,Good,Retail,Type_A,A000006265,discount_type_1,13.03,1.65,21.5
17046,9888,2019-01-31,Thu,16:01:00,Whoppers,Full Size,Good,Retail,Type_A,A000006344,discount_type_1,1.66,2.07,3.44
17047,9887,2019-01-31,Thu,15:56:00,Whoppers,Full Size,Good,Retail,Type_A,A000006344,discount_type_1,1.64,1.89,3.1
17048,9886,2019-01-31,Thu,15:52:00,Whoppers,Full Size,Good,Retail,Type_A,A000006344,discount_type_1,6.53,1.71,11.17
17049,9886,2019-01-31,Thu,15:52:00,Milk Duds,Full Size,Good,Retail,Type_A,A000006265,discount_type_1,3.28,1.71,5.61
17050,9885,2019-01-31,Thu,15:51:00,Whoppers,Full Size,Good,Retail,Type_A,A000006344,discount_type_1,3.27,1.84,6.02
17051,9885,2019-01-31,Thu,15:51:00,100 Grand,Full Size,Good,Retail,Type_A,9000000759,discount_type_1,3.29,2.82,9.28
17052,9885,2019-01-31,Thu,15:51:00,Milky Way Simply Caramel,Fun Size,Good,Retail,Type_A,A000005904,discount_type_1,0.28,3.7,1.04
17053,9884,2019-01-31,Thu,15:45:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_1,1.64,2.09,3.43
17054,9884,2019-01-31,Thu,15:45:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
17055,9881,2019-01-31,Thu,15:27:00,Haribo Sour Bears,Full Size,Good,Retail,Type_A,A000006342,discount_type_2,0.71,3.99,2.83
17056,9879,2019-01-31,Thu,15:12:00,Whoppers,Full Size,Good,Retail,Type_A,A000006344,discount_type_2,6.55,1.53,10.02
17057,9876,2019-01-31,Thu,14:53:00,Reeses pieces,Full Size,Good,Retail,Type_A,A000006341,discount_type_12,1.66,1.55,2.57
17058,9875,2019-01-31,Thu,14:49:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,A000006343,discount_type_1,3.28,2.83,9.28
17059,9874,2019-01-31,Thu,14:46:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
17060,9873,2019-01-31,Thu,14:42:00,Haribo Sour Bears,Full Size,Good,Retail,Type_A,A000006342,discount_type_2,1.64,3.67,6.02
17061,9870,2019-01-31,Thu,14:37:00,Junior Mints,Full Size,Good,Retail,Type_A,9000000859,discount_type_1,1.64,2.09,3.43
17062,9869,2019-01-31,Thu,14:35:00,Skittles original,Full Size,Good,Retail,Type_A,9000000884,discount_type_11,1.66,2.7,4.48
17063,9869,2019-01-31,Thu,14:35:00,Reeses pieces,Full Size,Good,Retail,Type_A,A000006341,discount_type_11,1.64,3.67,6.02
17064,9867,2019-01-31,Thu,14:31:00,Whoppers,Full Size,Good,Retail,Type_A,A000006344,discount_type_1,1.66,1.82,3.02
17065,9867,2019-01-31,Thu,14:31:00,Sour Patch Tricksters,Full Size,Good,Retail,Type_A,9000000909,discount_type_1,1.64,1.82,2.98
17066,9866,2019-01-31,Thu,14:16:00,Reeses Peanut Butter cup,Full Size,Good,Retail,Type_A,A000006261,discount_type_1,1.65,3.03,5.0
17067,9866,2019-01-31,Thu,14:16:00,Whoppers,Full Size,Good,Retail,Type_A,A000006344,discount_type_1,0.97,2.11,2.05
17068,9865,2019-01-31,Thu,14:15:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
17069,9864,2019-01-31,Thu,14:14:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_1,3.27,1.84,6.02
17070,9863,2019-01-31,Thu,14:09:00,Reeses Miniatures,Fun Size,Good,Retail,Type_A,9000000821,discount_type_2,0.28,3.33,0.93
17071,9862,2019-01-31,Thu,14:05:00,Skittles original,Fun Size,Good,Retail,Type_A,9000000797,discount_type_1,0.28,3.7,1.04
17072,9862,2019-01-31,Thu,14:05:00,Skittles original,Fun Size,Good,Retail,Type_A,9000000797,discount_type_1,0.28,3.7,1.04
17073,9862,2019-01-31,Thu,14:05:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_1,1.63,2.1,3.42
17074,9857,2019-01-31,Thu,13:22:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_4,1.63,1.06,1.73
17075,9857,2019-01-31,Thu,13:22:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_4,1.63,1.06,1.73
17076,9856,2019-01-31,Thu,13:17:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_2,6.54,1.53,10.01
17077,9855,2019-01-31,Thu,13:13:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_4,1.63,1.06,1.73
17078,9855,2019-01-31,Thu,13:13:00,Whoppers,Full Size,Good,Retail,Type_A,A000006344,discount_type_4,3.28,1.65,5.41
17079,9854,2019-01-31,Thu,13:09:00,Whoppers,Full Size,Good,Retail,Type_A,A000006344,discount_type_2,3.27,1.66,5.43
17080,9852,2019-01-31,Thu,13:00:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_15,1.63,0.95,1.55
17081,9850,2019-01-31,Thu,12:42:00,Whoppers,Full Size,Good,Retail,Type_A,A000006344,discount_type_2,1.63,1.89,3.08
17082,9848,2019-01-31,Thu,12:06:00,Reeses Peanut Butter cup,Full Size,Good,Retail,Type_A,A000006261,discount_type_2,3.3,2.53,8.35
17083,9848,2019-01-31,Thu,12:06:00,Peanut butter M&Ms,Full Size,Good,Retail,Type_A,A000006264,discount_type_2,1.64,2.74,4.49
17084,9846,2019-01-31,Thu,11:51:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006337,discount_type_1,1.65,2.09,3.45
17085,9846,2019-01-31,Thu,11:51:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
17086,9845,2019-01-31,Thu,11:35:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
17087,9845,2019-01-31,Thu,11:35:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_1,1.63,1.05,1.71
17088,9845,2019-01-31,Thu,11:35:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_5,1.65,1.88,3.1
17089,9843,2019-01-31,Thu,10:39:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_1,1.63,1.05,1.71
17090,9842,2019-01-31,Thu,10:32:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_1,1.63,1.05,1.71
17091,9841,2019-01-31,Thu,10:30:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_1,1.63,1.05,1.71
17092,9840,2019-01-31,Thu,10:22:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_2,1.64,1.89,3.1
17093,9839,2019-01-31,Thu,10:17:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_1,1.63,1.05,1.71
17094,9839,2019-01-31,Thu,10:17:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
17095,9837,2019-01-31,Thu,09:32:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_1,1.63,1.05,1.71
17096,9837,2019-01-31,Thu,09:32:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_1,1.63,1.05,1.71
17097,9837,2019-01-31,Thu,09:32:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_1,1.63,1.05,1.71
17098,9836,2019-01-31,Thu,09:26:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_1,1.63,1.05,1.71
17099,9836,2019-01-31,Thu,09:26:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
17100,9835,2019-01-31,Thu,09:00:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
17101,9834,2019-01-31,Thu,08:58:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_1,1.63,1.05,1.71
17102,9833,2019-01-31,Thu,08:39:00,Skittles original,Full Size,Good,Retail,Type_A,9000000884,discount_type_8,1.64,2.4,3.94
17103,9833,2019-01-31,Thu,08:39:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,A000006343,discount_type_8,1.66,2.4,3.98
17104,9832,2019-01-30,Wed,21:42:00,Hersheys Special Dark,Full Size,Good,Retail,Type_A,A000006260,discount_type_6,1.66,1.56,2.59
17105,9832,2019-01-30,Wed,21:42:00,Air Heads,Full Size,Good,Retail,Type_A,9000000858,discount_type_6,1.65,1.56,2.57
17106,9831,2019-01-30,Wed,21:38:00,Mr Good Bar,Full Size,Good,Retail,Type_A,A000006259,discount_type_40,3.69,0.05,0.18
17107,9826,2019-01-30,Wed,20:52:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,3.26,1.06,3.46
17108,9822,2019-01-30,Wed,20:42:00,Whoppers,Full Size,Good,Retail,Type_A,A000006344,discount_type_1,3.29,1.83,6.02
17109,9821,2019-01-30,Wed,20:36:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_32,1.63,1.05,1.71
17110,9820,2019-01-30,Wed,20:28:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_2,0.47,2.28,1.07
17111,9819,2019-01-30,Wed,20:15:00,Milk Duds,Full Size,Good,Retail,Type_A,A000006265,discount_type_1,1.66,2.07,3.44
17112,9818,2019-01-30,Wed,20:08:00,Skittles original,Fun Size,Good,Retail,Type_A,9000000797,discount_type_1,0.28,3.7,1.04
17113,9816,2019-01-30,Wed,19:56:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_2,1.63,0.95,1.55
17114,9816,2019-01-30,Wed,19:56:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_2,1.63,0.95,1.55
17115,9816,2019-01-30,Wed,19:56:00,Reeses pieces,Full Size,Good,Retail,Type_A,A000006341,discount_type_2,1.63,3.69,6.01
17116,9816,2019-01-30,Wed,19:56:00,100 Grand,Full Size,Good,Retail,Type_A,9000000759,discount_type_2,1.64,2.73,4.48
17117,9816,2019-01-30,Wed,19:56:00,Starburst,Full Size,Good,Retail,Type_A,A000006266,discount_type_2,1.63,3.69,6.01
17118,9814,2019-01-30,Wed,19:40:00,Reeses Miniatures,Fun Size,Good,Retail,Type_A,9000000821,discount_type_2,0.28,3.33,0.93
17119,9813,2019-01-30,Wed,19:37:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_1,1.63,1.05,1.71
17120,9813,2019-01-30,Wed,19:37:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_1,1.63,1.05,1.71
17121,9812,2019-01-30,Wed,19:37:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,A000006343,discount_type_7,13.02,2.23,29.03
17122,9811,2019-01-30,Wed,19:34:00,100 Grand,Full Size,Good,Retail,Type_A,9000000759,discount_type_2,1.66,2.7,4.48
17123,9810,2019-01-30,Wed,19:32:00,Junior Mints,Full Size,Good,Retail,Type_A,9000000859,discount_type_2,1.65,1.88,3.1
17124,9809,2019-01-30,Wed,19:24:00,Whoppers,Full Size,Good,Retail,Type_A,A000006344,discount_type_1,3.26,1.72,5.61
17125,9809,2019-01-30,Wed,19:24:00,Milk Duds,Full Size,Good,Retail,Type_A,A000006265,discount_type_1,3.26,1.72,5.61
17126,9809,2019-01-30,Wed,19:24:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,A000006343,discount_type_1,3.26,2.74,8.93
17127,9809,2019-01-30,Wed,19:24:00,Skittles original,Full Size,Good,Retail,Type_A,9000000884,discount_type_1,3.26,2.74,8.93
17128,9807,2019-01-30,Wed,19:02:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
17129,9806,2019-01-30,Wed,19:01:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
17130,9806,2019-01-30,Wed,19:01:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
17131,9805,2019-01-30,Wed,18:57:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_3,1.86,0.0,0.0
17132,9804,2019-01-30,Wed,18:56:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_1,1.63,1.06,1.73
17133,9803,2019-01-30,Wed,18:53:00,Reeses pieces,Full Size,Good,Retail,Type_A,A000006341,discount_type_1,0.47,4.12,1.94
17134,9803,2019-01-30,Wed,18:53:00,Reeses pieces,Full Size,Good,Retail,Type_A,A000006341,discount_type_1,0.47,4.43,2.08
17135,9802,2019-01-30,Wed,18:52:00,Skittles original,Fun Size,Good,Retail,Type_A,9000000797,discount_type_1,0.28,3.7,1.04
17136,9800,2019-01-30,Wed,18:46:00,Reeses Miniatures,Fun Size,Good,Retail,Type_A,9000000821,discount_type_2,0.28,3.33,0.93
17137,9799,2019-01-30,Wed,18:38:00,Hersheys Special Dark,Full Size,Good,Retail,Type_A,A000006260,discount_type_1,3.27,3.89,12.72
17138,9799,2019-01-30,Wed,18:38:00,Lifesavers big ring gummies,Full Size,Good,Retail,Type_A,A000006263,discount_type_1,3.27,2.84,9.29
17139,9798,2019-01-30,Wed,18:28:00,Reeses Miniatures,Fun Size,Good,Retail,Type_A,9000000821,discount_type_1,0.28,3.7,1.04
17140,9797,2019-01-30,Wed,18:24:00,Whoppers,Full Size,Good,Retail,Type_A,A000006344,discount_type_2,1.64,1.89,3.1
17141,9796,2019-01-30,Wed,18:22:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,A000006343,discount_type_25,0.49,2.69,1.32
17142,9795,2019-01-30,Wed,18:20:00,Lifesavers big ring gummies,Fun Size,Good,Retail,Type_A,A000006231,discount_type_175,1.63,1.06,1.73
17143,9794,2019-01-30,Wed,18:12:00,Whoppers,Full Size,Good,Retail,Type_A,A000006344,discount_type_2,0.5,2.15,1.08
17144,9793,2019-01-30,Wed,18:05:00,Whoppers,Full Size,Good,Retail,Type_A,A000006344,discount_type_2,1.65,1.87,3.09
17145,9792,2019-01-30,Wed,18:03:00,Junior Mints,Full Size,Good,Retail,Type_A,9000000859,discount_type_2,1.65,1.88,3.1
17146,9791,2019-01-30,Wed,17:53:00,Sour Patch Tricksters,Full Size,Good,Retail,Type_A,9000000909,discount_type_2,1.65,1.88,3.1
17147,9790,2019-01-30,Wed,17:42:00,Sour Patch Tricksters,Full Size,Good,Retail,Type_A,9000000909,discount_type_1,1.66,2.07,3.44
17148,9789,2019-01-30,Wed,17:19:00,Milk Duds,Full Size,Good,Retail,Type_A,A000006265,discount_type_2,0.47,2.33,1.1
17149,9787,2019-01-30,Wed,17:13:00,Reeses stuffed with pieces,Full Size,Good,Retail,Type_A,9000000804,discount_type_2,1.64,1.89,3.1
17150,9786,2019-01-30,Wed,17:11:00,Skittles original,Full Size,Good,Retail,Type_A,9000000884,discount_type_2,1.65,2.73,4.5
17151,9785,2019-01-30,Wed,16:54:00,Junior Mints,Full Size,Good,Retail,Type_A,9000000859,discount_type_2,1.64,1.89,3.1
17152,9784,2019-01-31,Wed,16:45:00,100 Grand,Full Size,Good,Wholesale,Type_A,9000000911,discount_type_1,208.37,1.35,281.3
17153,9784,2019-01-31,Wed,16:45:00,Snickers,Full Size,Good,Wholesale,Type_A,9000000918,discount_type_1,208.37,1.35,281.3
17154,9784,2019-01-31,Wed,16:45:00,Snickers,Full Size,Good,Wholesale,Type_A,9000000919,discount_type_1,208.37,1.35,281.3
17155,9783,2019-01-30,Wed,16:43:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,A000006343,discount_type_1,0.5,3.08,1.54
17156,9782,2019-01-30,Wed,16:41:00,Reeses pieces,Full Size,Good,Retail,Type_A,A000006341,discount_type_1,1.67,4.02,6.71
17157,9780,2019-01-30,Wed,16:33:00,Hersheys Special Dark,Full Size,Good,Retail,Type_A,A000006260,discount_type_12,1.67,1.55,2.59
17158,9779,2019-01-30,Wed,16:28:00,Sour Patch Tricksters,Full Size,Good,Retail,Type_A,9000000909,discount_type_5,0.49,2.2,1.08
17159,9778,2019-01-30,Wed,16:24:00,Whoppers,Full Size,Good,Retail,Type_A,A000006344,discount_type_1,1.65,2.09,3.45
17160,9777,2019-01-30,Wed,16:23:00,Whoppers,Full Size,Good,Retail,Type_A,A000006344,discount_type_2,1.65,1.87,3.09
17161,9776,2019-01-30,Wed,16:19:00,Milk Duds,Full Size,Canceled,Retail,Type_A,A000006265,discount_type_1,0.0,0.0,0.0
17162,9772,2019-01-30,Wed,15:49:00,Milk Duds,Full Size,Good,Retail,Type_A,A000006265,discount_type_7,1.64,1.78,2.92
17163,9771,2019-01-30,Wed,15:43:00,Skittles wildberry,Full Size,Good,Wholesale,Type_A,9000000913,discount_type_1,208.37,1.35,281.3
17164,9771,2019-01-30,Wed,15:43:00,Nestle Butterfinger,Full Size,Good,Wholesale,Type_A,9000000922,discount_type_1,208.37,1.35,281.3
