,invoice,package_id,qty,unit_price,sale_amount,item_name,date,day,time,transaction,category,store_category,campaign,metro_area,county_1,total_market_sales
34010,14276,A000006518,0.5,4.66,2.33,Nerds,2019-03-14,Thu,13:35:00,Good,Retail,Type_A,discount_type_2,,,
34013,14275,9000000797,0.28,3.7,1.04,Skittles original,2019-03-14,Thu,13:23:00,Good,Retail,Type_A,discount_type_1,,,
34014,14273,9000001008,0.46,2.33,1.07,Sour Patch Kids,2019-03-14,Thu,13:16:00,Good,Retail,Type_A,discount_type_2,,,
34015,14272,A000006373,1.63,1.9,3.1,Peanut butter M&Ms,2019-03-14,Thu,13:04:00,Good,Retail,Type_A,discount_type_2,,,
34016,14271,A000006373,1.63,1.9,3.1,Peanut butter M&Ms,2019-03-14,Thu,13:02:00,Good,Retail,Type_A,discount_type_2,,,
34017,14270,A000006343,0.83,1.87,1.55,Nestle Butterfinger,2019-03-14,Thu,12:52:00,Good,Retail,Type_A,discount_type_2,,,
34019,14270,A000006373,1.63,1.9,3.1,Peanut butter M&Ms,2019-03-14,Thu,12:52:00,Good,Retail,Type_A,discount_type_2,,,
34021,14269,9000000797,0.28,3.33,0.93,Skittles original,2019-03-14,Thu,12:50:00,Good,Retail,Type_A,discount_type_2,,,
34022,14268,A000006374,0.48,4.3,2.06,Air Heads,2019-03-14,Thu,12:49:00,Good,Retail,Type_A,discount_type_1,,,
34024,14268,9000000937,0.19,3.7,0.7,Almond Joy,2019-03-14,Thu,12:49:00,Good,Retail,Type_A,discount_type_1,,,
34026,14267,9000001006,6.53,2.33,15.21,Reeses Miniatures,2019-03-14,Thu,12:30:00,Good,Retail,Type_A,discount_type_7,,,
34027,14266,9000001008,0.48,2.26,1.08,Sour Patch Kids,2019-03-14,Thu,12:27:00,Good,Retail,Type_A,discount_type_2,,,
34028,14264,9000000937,0.19,3.7,0.7,Almond Joy,2019-03-14,Thu,12:15:00,Good,Retail,Type_A,discount_type_1,,,
34032,14263,9000001008,6.53,1.46,9.53,Sour Patch Kids,2019-03-14,Thu,12:12:00,Good,Retail,Type_A,discount_type_25,,,
34033,14262,A000006343,1.64,1.88,3.08,Nestle Butterfinger,2019-03-14,Thu,12:05:00,Good,Retail,Type_A,discount_type_2,,,
34034,14261,9000001008,13.05,1.48,19.31,Sour Patch Kids,2019-03-14,Thu,12:00:00,Good,Retail,Type_A,discount_type_2,,,
34035,14259,A000006525,1.66,5.08,8.43,Rolo,2019-03-14,Thu,10:41:00,Good,Retail,Type_A,discount_type_1,,,
34036,14257,A000006373,1.63,1.9,3.1,Peanut butter M&Ms,2019-03-14,Thu,10:28:00,Good,Retail,Type_A,discount_type_2,,,
34040,14256,A000006340,1.63,1.9,3.1,Sour Patch Tricksters,2019-03-14,Thu,10:24:00,Good,Retail,Type_A,discount_type_2,,,
34041,14255,9000001007,1.67,2.54,4.24,Reeses pieces,2019-03-14,Thu,09:37:00,Good,Retail,Type_A,discount_type_8,,,
34042,14254,9000001008,6.52,1.4,9.13,Sour Patch Kids,2019-03-14,Thu,09:30:00,Good,Retail,Type_A,discount_type_8,,,
34044,14254,9000000859,6.52,1.4,9.13,Junior Mints,2019-03-14,Thu,09:30:00,Good,Retail,Type_A,discount_type_8,,,
34046,14252,9000001008,1.67,1.86,3.11,Sour Patch Kids,2019-03-14,Thu,09:12:00,Good,Retail,Type_A,discount_type_13,,,
34048,14252,A000006339,0.49,4.39,2.15,Reeses stuffed with pieces,2019-03-14,Thu,09:12:00,Good,Retail,Type_A,discount_type_13,,,
34050,14251,9000001008,0.97,1.8,1.75,Sour Patch Kids,2019-03-14,Thu,08:45:00,Good,Retail,Type_A,discount_type_8,,,
34051,14250,A000006370,1.65,4.6,7.59,Nestle Crunch,2019-03-14,Thu,08:43:00,Good,Retail,Type_A,discount_type_13,,,
34053,14250,9000001008,1.64,1.89,3.1,Sour Patch Kids,2019-03-14,Thu,08:43:00,Good,Retail,Type_A,discount_type_13,,,
34055,14249,9000000859,1.67,1.75,2.92,Junior Mints,2019-03-14,Thu,08:38:00,Good,Retail,Type_A,discount_type_8,,,
34056,14243,A000006373,1.63,1.9,3.1,Peanut butter M&Ms,2019-03-13,Wed,12:17:00,Good,Retail,Type_A,discount_type_2,,,
34059,14243,9000001007,1.67,2.68,4.48,Reeses pieces,2019-03-13,Wed,12:17:00,Good,Retail,Type_A,discount_type_2,,,
34062,14243,9000001008,1.66,1.86,3.09,Sour Patch Kids,2019-03-13,Wed,12:17:00,Good,Retail,Type_A,discount_type_2,,,
34065,14242,A000006337,0.28,3.33,0.93,Snickers Crisper,2019-03-13,Wed,12:15:00,Good,Retail,Type_A,discount_type_2,,,
34067,14242,9000000797,0.28,3.33,0.93,Skittles original,2019-03-13,Wed,12:15:00,Good,Retail,Type_A,discount_type_2,,,
34069,14241,A000006371,0.5,3.73,1.86,Milky Way Simply Caramel,2019-03-13,Wed,12:14:00,Good,Retail,Type_A,discount_type_1,,,
34071,14241,9000000884,1.66,2.7,4.48,Sour Patch Kids,2019-03-13,Wed,12:14:00,Good,Retail,Type_A,discount_type_1,,,
34073,14240,9000000822,0.84,2.77,2.33,Reeses Miniatures,2019-03-13,Wed,11:58:00,Good,Retail,Type_A,discount_type_52,,,
34074,14239,9000001008,1.67,1.75,2.92,Sour Patch Kids,2019-03-13,Wed,11:48:00,Good,Retail,Type_A,discount_type_7,,,
34075,14238,A000006373,1.63,1.9,3.1,Peanut butter M&Ms,2019-03-13,Wed,11:43:00,Good,Retail,Type_A,discount_type_2,,,
34077,14238,A000006340,1.63,1.9,3.1,Sour Patch Tricksters,2019-03-13,Wed,11:43:00,Good,Retail,Type_A,discount_type_2,,,
34079,14237,A000006397,0.82,3.67,3.01,Snickers,2019-03-13,Wed,11:40:00,Good,Retail,Type_A,discount_type_2,,,
34080,14235,9000001008,0.83,1.86,1.54,Sour Patch Kids,2019-03-13,Wed,11:34:00,Good,Retail,Type_A,discount_type_5,,,
34081,14234,9000000907,0.28,2.78,0.78,Nestle Butterfinger,2019-03-13,Wed,11:19:00,Good,Retail,Type_A,discount_type_52,,,
34082,14233,A000006373,1.63,2.11,3.44,Peanut butter M&Ms,2019-03-13,Wed,11:01:00,Good,Retail,Type_A,discount_type_1,,,
34083,14232,A000006340,13.02,1.48,19.27,Sour Patch Tricksters,2019-03-13,Wed,10:52:00,Good,Retail,Type_A,discount_type_5,,,
34084,14231,A000006337,0.84,2.77,2.33,Snickers Crisper,2019-03-13,Wed,10:36:00,Good,Retail,Type_A,discount_type_52,,,
34085,14230,A000006373,1.63,2.11,3.44,Peanut butter M&Ms,2019-03-13,Wed,10:29:00,Good,Retail,Type_A,discount_type_1,,,
34086,14226,9000001008,1.64,1.88,3.08,Sour Patch Kids,2019-03-13,Wed,10:18:00,Good,Retail,Type_A,discount_type_2,,,
34087,14225,9000000813,0.28,2.78,0.78,Reeses pieces,2019-03-13,Wed,10:16:00,Good,Retail,Type_A,discount_type_52,,,
34089,14225,9000000822,0.28,2.78,0.78,Reeses Miniatures,2019-03-13,Wed,10:16:00,Good,Retail,Type_A,discount_type_52,,,
34091,14224,9000001008,1.66,1.76,2.92,Sour Patch Kids,2019-03-13,Wed,10:05:00,Good,Retail,Type_A,discount_type_8,,,
34092,14223,A000006340,1.63,1.8,2.93,Sour Patch Tricksters,2019-03-13,Wed,10:01:00,Good,Retail,Type_A,discount_type_8,,,
34093,14222,A000006340,1.63,1.8,2.93,Sour Patch Tricksters,2019-03-13,Wed,09:54:00,Good,Retail,Type_A,discount_type_8,,,
34095,14222,A000006373,1.63,1.8,2.93,Peanut butter M&Ms,2019-03-13,Wed,09:54:00,Good,Retail,Type_A,discount_type_8,,,
34097,14221,A000006340,1.63,1.8,2.93,Sour Patch Tricksters,2019-03-13,Wed,09:13:00,Good,Retail,Type_A,discount_type_8,,,
34098,14218,9000000884,1.66,2.55,4.23,Sour Patch Kids,2019-03-13,Wed,08:46:00,Good,Retail,Type_A,discount_type_8,,,
34099,14217,A000006373,1.63,1.8,2.93,Peanut butter M&Ms,2019-03-13,Wed,08:23:00,Good,Retail,Type_A,discount_type_8,,,
34101,14217,A000006340,1.63,1.8,2.93,Sour Patch Tricksters,2019-03-13,Wed,08:23:00,Good,Retail,Type_A,discount_type_8,,,
34103,14216,9000001007,6.53,2.33,15.21,Reeses pieces,2019-03-13,Wed,08:22:00,Good,Retail,Type_A,discount_type_8,,,
34105,14216,A000006342,6.53,2.88,18.81,Haribo Sour Bears,2019-03-13,Wed,08:22:00,Good,Retail,Type_A,discount_type_8,,,
34107,14215,A000006340,1.63,1.8,2.93,Sour Patch Tricksters,2019-03-13,Wed,08:09:00,Good,Retail,Type_A,discount_type_8,,,
34108,14214,9000000859,3.28,1.56,5.12,Junior Mints,2019-03-13,Wed,08:08:00,Good,Retail,Type_A,discount_type_8,,,
34109,14212,A000006373,1.63,1.9,3.1,Peanut butter M&Ms,2019-03-12,Tue,21:44:00,Good,Retail,Type_A,discount_type_2,,,
34110,14209,A000006370,0.48,3.98,1.91,Nestle Crunch,2019-03-12,Tue,21:28:00,Good,Retail,Type_A,discount_type_42,,,
34111,14207,A000006337,0.84,3.7,3.11,Snickers Crisper,2019-03-12,Tue,21:14:00,Good,Retail,Type_A,discount_type_1,,,
34112,14206,A000006371,0.47,3.51,1.65,Milky Way Simply Caramel,2019-03-12,Tue,21:04:00,Good,Retail,Type_A,discount_type_1,,,
34117,14206,A000006397,0.51,3.25,1.66,Snickers,2019-03-12,Tue,21:04:00,Good,Retail,Type_A,discount_type_1,,,
34122,14206,A000006399,0.93,3.29,3.06,Starburst,2019-03-12,Tue,21:04:00,Good,Retail,Type_A,discount_type_1,,,
34127,14206,9000001007,0.95,2.45,2.33,Reeses pieces,2019-03-12,Tue,21:04:00,Good,Retail,Type_A,discount_type_1,,,
34132,14206,A000006337,0.28,3.7,1.04,Snickers Crisper,2019-03-12,Tue,21:04:00,Good,Retail,Type_A,discount_type_1,,,
34137,14205,9000000859,0.82,1.89,1.55,Junior Mints,2019-03-12,Tue,20:46:00,Good,Retail,Type_A,discount_type_2,,,
34138,14204,A000006340,1.63,1.9,3.1,Sour Patch Tricksters,2019-03-12,Tue,20:23:00,Good,Retail,Type_A,discount_type_2,,,
34142,14202,9000000859,1.67,1.85,3.09,Junior Mints,2019-03-12,Tue,20:07:00,Good,Retail,Type_A,discount_type_2,,,
34144,14202,9000000907,0.28,3.33,0.93,Nestle Butterfinger,2019-03-12,Tue,20:07:00,Good,Retail,Type_A,discount_type_2,,,
34146,14199,9000001007,1.66,2.41,4.0,Reeses pieces,2019-03-12,Tue,19:43:00,Good,Retail,Type_A,discount_type_4,,,
34148,14199,A000006370,0.48,4.02,1.93,Nestle Crunch,2019-03-12,Tue,19:43:00,Good,Retail,Type_A,discount_type_4,,,
34150,14198,9000000859,0.5,2.18,1.09,Junior Mints,2019-03-12,Tue,19:41:00,Good,Retail,Type_A,discount_type_2,,,
34151,14197,A000006373,1.63,1.9,3.1,Peanut butter M&Ms,2019-03-12,Tue,19:37:00,Good,Retail,Type_A,discount_type_2,,,
34152,14196,A000006397,0.51,3.66,1.87,Snickers,2019-03-12,Tue,19:34:00,Good,Retail,Type_A,discount_type_1,,,
34153,14194,9000000907,0.28,3.7,1.04,Nestle Butterfinger,2019-03-12,Tue,19:30:00,Good,Retail,Type_A,discount_type_1,,,
34154,14192,9000000797,0.28,3.7,1.04,Skittles original,2019-03-12,Tue,19:24:00,Good,Retail,Type_A,discount_type_1,,,
34155,14191,9000000797,0.28,3.7,1.04,Skittles original,2019-03-12,Tue,19:22:00,Good,Retail,Type_A,discount_type_1,,,
34156,14190,A000006339,1.66,4.07,6.76,Reeses stuffed with pieces,2019-03-12,Tue,19:22:00,Good,Retail,Type_A,discount_type_1,,,
34158,14190,A000006399,1.64,3.27,5.36,Starburst,2019-03-12,Tue,19:22:00,Good,Retail,Type_A,discount_type_1,,,
34160,14188,9000000937,0.19,3.7,0.7,Almond Joy,2019-03-12,Tue,19:15:00,Good,Retail,Type_A,discount_type_1,,,
34165,14188,9000000907,0.28,3.7,1.04,Nestle Butterfinger,2019-03-12,Tue,19:15:00,Good,Retail,Type_A,discount_type_1,,,
34170,14188,9000000797,0.28,3.7,1.04,Skittles original,2019-03-12,Tue,19:15:00,Good,Retail,Type_A,discount_type_1,,,
34175,14188,9000000813,0.28,3.7,1.04,Reeses pieces,2019-03-12,Tue,19:15:00,Good,Retail,Type_A,discount_type_1,,,
34180,14188,9000000822,0.28,3.7,1.04,Reeses Miniatures,2019-03-12,Tue,19:15:00,Good,Retail,Type_A,discount_type_1,,,
34185,14183,9000001007,0.48,2.58,1.24,Reeses pieces,2019-03-12,Tue,18:58:00,Good,Retail,Type_A,discount_type_5,,,
34186,14182,9000000884,0.51,2.44,1.24,Sour Patch Kids,2019-03-12,Tue,18:52:00,Good,Retail,Type_A,discount_type_1,,,
34187,14181,A000006395,0.83,2.4,1.99,Skittles wildberry,2019-03-12,Tue,18:48:00,Good,Retail,Type_A,discount_type_1,,,
34190,14181,9000001007,0.83,2.4,1.99,Reeses pieces,2019-03-12,Tue,18:48:00,Good,Retail,Type_A,discount_type_1,,,
34193,14181,9000000937,0.19,3.7,0.7,Almond Joy,2019-03-12,Tue,18:48:00,Good,Retail,Type_A,discount_type_1,,,
34196,14180,9000000907,0.28,0.15,0.04,Nestle Butterfinger,2019-03-12,Tue,18:36:00,Good,Retail,Type_A,discount_type_85,,,
34197,14179,A000006340,1.63,1.9,3.1,Sour Patch Tricksters,2019-03-12,Tue,18:33:00,Good,Retail,Type_A,discount_type_2,,,
34198,14178,A000006340,1.63,1.9,3.1,Sour Patch Tricksters,2019-03-12,Tue,18:18:00,Good,Retail,Type_A,discount_type_2,,,
34199,14177,A000006343,1.67,2.4,4.01,Nestle Butterfinger,2019-03-12,Tue,18:16:00,Good,Retail,Type_A,discount_type_1,,,
34200,14176,A000006340,1.63,1.9,3.1,Sour Patch Tricksters,2019-03-12,Tue,18:13:00,Good,Retail,Type_A,discount_type_2,,,
34203,14176,9000000797,0.28,3.33,0.93,Skittles original,2019-03-12,Tue,18:13:00,Good,Retail,Type_A,discount_type_2,,,
34206,14176,9000000907,0.28,3.33,0.93,Nestle Butterfinger,2019-03-12,Tue,18:13:00,Good,Retail,Type_A,discount_type_2,,,
34209,14175,9000001008,1.67,1.62,2.71,Sour Patch Kids,2019-03-12,Tue,18:05:00,Good,Retail,Type_A,discount_type_2,,,
34212,14175,9000000859,1.67,1.62,2.71,Junior Mints,2019-03-12,Tue,18:05:00,Good,Retail,Type_A,discount_type_2,,,
34215,14175,9000000813,0.28,3.33,0.93,Reeses pieces,2019-03-12,Tue,18:05:00,Good,Retail,Type_A,discount_type_2,,,
34218,14173,A000006395,1.64,2.26,3.71,Skittles wildberry,2019-03-12,Tue,18:01:00,Good,Retail,Type_A,discount_type_42,,,
34220,14173,9000001006,1.65,2.26,3.73,Reeses Miniatures,2019-03-12,Tue,18:01:00,Good,Retail,Type_A,discount_type_42,,,
34222,14172,9000000859,1.67,1.75,2.92,Junior Mints,2019-03-12,Tue,17:58:00,Good,Retail,Type_A,discount_type_7,,,
34223,14171,9000000907,0.28,3.33,0.93,Nestle Butterfinger,2019-03-12,Tue,17:46:00,Good,Retail,Type_A,discount_type_2,,,
34224,14169,A000006340,1.63,1.9,3.1,Sour Patch Tricksters,2019-03-12,Tue,17:24:00,Good,Retail,Type_A,discount_type_2,,,
34225,14168,9000001008,0.51,1.9,0.97,Sour Patch Kids,2019-03-12,Tue,17:18:00,Good,Retail,Type_A,discount_type_2,,,
34227,14168,9000000859,0.48,1.9,0.91,Junior Mints,2019-03-12,Tue,17:18:00,Good,Retail,Type_A,discount_type_2,,,
34229,14167,9000001006,1.64,2.26,3.71,Reeses Miniatures,2019-03-12,Tue,17:12:00,Good,Retail,Type_A,discount_type_42,,,
34233,14167,A000006343,3.28,2.26,7.41,Nestle Butterfinger,2019-03-12,Tue,17:12:00,Good,Retail,Type_A,discount_type_42,,,
34237,14167,A000006343,1.65,2.42,3.99,Nestle Butterfinger,2019-03-12,Tue,17:12:00,Good,Retail,Type_A,discount_type_42,,,
34241,14167,9000001007,1.64,2.43,3.99,Reeses pieces,2019-03-12,Tue,17:12:00,Good,Retail,Type_A,discount_type_42,,,
34245,14162,A000006339,1.64,4.1,6.72,Reeses stuffed with pieces,2019-03-12,Tue,16:11:00,Good,Retail,Type_A,discount_type_42,,,
34246,14161,A000006395,0.5,2.46,1.23,Skittles wildberry,2019-03-12,Tue,16:11:00,Good,Retail,Type_A,discount_type_42,,,
34247,14159,A000006395,1.63,2.27,3.7,Skittles wildberry,2019-03-12,Tue,16:03:00,Good,Retail,Type_A,discount_type_24,,,
34249,14159,9000000884,1.64,2.27,3.72,Sour Patch Kids,2019-03-12,Tue,16:03:00,Good,Retail,Type_A,discount_type_24,,,
34251,14158,9000001006,1.66,2.17,3.6,Reeses Miniatures,2019-03-12,Tue,16:01:00,Good,Retail,Type_A,discount_type_42,,,
34255,14158,9000000884,1.64,2.17,3.56,Sour Patch Kids,2019-03-12,Tue,16:01:00,Good,Retail,Type_A,discount_type_42,,,
34259,14158,9000001007,1.64,2.17,3.56,Reeses pieces,2019-03-12,Tue,16:01:00,Good,Retail,Type_A,discount_type_42,,,
34263,14158,A000006343,1.66,2.17,3.6,Nestle Butterfinger,2019-03-12,Tue,16:01:00,Good,Retail,Type_A,discount_type_42,,,
34267,14157,9000001006,1.67,2.4,4.01,Reeses Miniatures,2019-03-12,Tue,15:57:00,Good,Retail,Type_A,discount_type_1,,,
34268,14156,9000000813,0.28,3.7,1.04,Reeses pieces,2019-03-12,Tue,15:46:00,Good,Retail,Type_A,discount_type_1,,,
34271,14156,9000000797,0.28,3.7,1.04,Skittles original,2019-03-12,Tue,15:46:00,Good,Retail,Type_A,discount_type_1,,,
34274,14156,9000000822,0.28,3.7,1.04,Reeses Miniatures,2019-03-12,Tue,15:46:00,Good,Retail,Type_A,discount_type_1,,,
34277,14155,9000000884,1.66,2.4,3.98,Sour Patch Kids,2019-03-12,Tue,15:38:00,Good,Retail,Type_A,discount_type_42,,,
34278,14154,A000006342,0.48,3.44,1.65,Haribo Sour Bears,2019-03-12,Tue,15:36:00,Good,Retail,Type_A,discount_type_1,,,
34282,14154,A000006371,0.49,3.34,1.64,Milky Way Simply Caramel,2019-03-12,Tue,15:36:00,Good,Retail,Type_A,discount_type_1,,,
34286,14154,9000000937,0.19,3.7,0.7,Almond Joy,2019-03-12,Tue,15:36:00,Good,Retail,Type_A,discount_type_1,,,
34290,14154,9000000907,0.28,3.7,1.04,Nestle Butterfinger,2019-03-12,Tue,15:36:00,Good,Retail,Type_A,discount_type_1,,,
34294,14153,A000006339,1.65,4.08,6.73,Reeses stuffed with pieces,2019-03-12,Tue,15:31:00,Good,Retail,Type_A,discount_type_1,,,
34297,14153,A000006371,1.66,3.24,5.38,Milky Way Simply Caramel,2019-03-12,Tue,15:31:00,Good,Retail,Type_A,discount_type_1,,,
34300,14153,9000000907,0.28,3.7,1.04,Nestle Butterfinger,2019-03-12,Tue,15:31:00,Good,Retail,Type_A,discount_type_1,,,
34303,14152,A000006399,1.65,3.26,5.38,Starburst,2019-03-12,Tue,15:19:00,Good,Retail,Type_A,discount_type_42,,,
34304,14151,9000000937,0.19,3.7,0.7,Almond Joy,2019-03-12,Tue,15:18:00,Good,Retail,Type_A,discount_type_1,,,
34306,14151,9000000797,0.28,3.7,1.04,Skittles original,2019-03-12,Tue,15:18:00,Good,Retail,Type_A,discount_type_1,,,
34308,14149,A000006340,1.63,1.9,3.1,Sour Patch Tricksters,2019-03-12,Tue,15:04:00,Good,Retail,Type_A,discount_type_2,,,
34309,14148,A000006340,1.63,2.11,3.44,Sour Patch Tricksters,2019-03-12,Tue,15:00:00,Good,Retail,Type_A,discount_type_1,,,
34314,14148,9000000797,0.28,3.7,1.04,Skittles original,2019-03-12,Tue,15:00:00,Good,Retail,Type_A,discount_type_1,,,
34319,14148,9000000937,0.19,3.7,0.7,Almond Joy,2019-03-12,Tue,15:00:00,Good,Retail,Type_A,discount_type_1,,,
34324,14148,9000000859,1.67,1.81,3.02,Junior Mints,2019-03-12,Tue,15:00:00,Good,Retail,Type_A,discount_type_1,,,
34329,14148,9000001008,1.66,1.81,3.0,Sour Patch Kids,2019-03-12,Tue,15:00:00,Good,Retail,Type_A,discount_type_1,,,
34334,14147,A000006340,1.63,1.9,3.1,Sour Patch Tricksters,2019-03-12,Tue,14:54:00,Good,Retail,Type_A,discount_type_2,,,
34335,14145,9000001009,208.37,1.35,281.3,Reeses Miniatures,2019-03-13,Tue,14:37:00,Good,Wholesale,Type_A,discount_type_1,,,
34337,14145,9000001010,208.37,1.35,281.3,Reeses Miniatures,2019-03-13,Tue,14:37:00,Good,Wholesale,Type_A,discount_type_1,,,
34339,14144,A000006371,1.64,3.27,5.36,Milky Way Simply Caramel,2019-03-12,Tue,14:27:00,Good,Retail,Type_A,discount_type_14,,,
34340,14143,9000000859,0.49,2.22,1.09,Junior Mints,2019-03-12,Tue,14:23:00,Good,Retail,Type_A,discount_type_2,,,
34341,14142,9000000859,0.93,2.11,1.96,Junior Mints,2019-03-12,Tue,14:04:00,Good,Retail,Type_A,discount_type_1,,,
34342,14141,9000001008,1.65,1.87,3.09,Sour Patch Kids,2019-03-12,Tue,14:01:00,Good,Retail,Type_A,discount_type_2,,,
34343,14139,9000000797,0.28,3.7,1.04,Skittles original,2019-03-12,Tue,13:57:00,Good,Retail,Type_A,discount_type_1,,,
34347,14138,A000006373,1.63,2.11,3.44,Peanut butter M&Ms,2019-03-12,Tue,13:43:00,Good,Retail,Type_A,discount_type_1,,,
34348,14136,A000006343,3.28,2.27,7.45,Nestle Butterfinger,2019-03-12,Tue,13:37:00,Good,Retail,Type_A,discount_type_14,,,
34350,14136,A000006374,0.49,3.38,1.66,Air Heads,2019-03-12,Tue,13:37:00,Good,Retail,Type_A,discount_type_14,,,
34352,14135,A000006395,1.64,2.43,3.99,Skittles wildberry,2019-03-12,Tue,13:34:00,Good,Retail,Type_A,discount_type_42,,,
34353,14134,A000006373,1.63,1.9,3.1,Peanut butter M&Ms,2019-03-12,Tue,13:14:00,Good,Retail,Type_A,discount_type_2,,,
34354,14131,9000001007,6.53,1.96,12.8,Reeses pieces,2019-03-12,Tue,12:53:00,Good,Retail,Type_A,discount_type_52,,,
34356,14131,9000001006,6.53,1.96,12.8,Reeses Miniatures,2019-03-12,Tue,12:53:00,Good,Retail,Type_A,discount_type_52,,,
34358,14130,9000000859,0.48,2.26,1.08,Junior Mints,2019-03-12,Tue,12:31:00,Good,Retail,Type_A,discount_type_2,,,
34359,14129,9000000859,6.55,1.53,10.02,Junior Mints,2019-03-12,Tue,12:31:00,Good,Retail,Type_A,discount_type_2,,,
34360,14128,A000006340,1.63,1.9,3.1,Sour Patch Tricksters,2019-03-12,Tue,12:23:00,Good,Retail,Type_A,discount_type_4,,,
34361,14127,9000000813,0.28,3.33,0.93,Reeses pieces,2019-03-12,Tue,12:19:00,Good,Retail,Type_A,discount_type_2,,,
34362,14125,9000000797,0.28,3.7,1.04,Skittles original,2019-03-12,Tue,12:13:00,Good,Retail,Type_A,discount_type_1,,,
34364,14125,A000006340,1.63,2.11,3.44,Sour Patch Tricksters,2019-03-12,Tue,12:13:00,Good,Retail,Type_A,discount_type_1,,,
34366,14124,A000006340,1.63,1.9,3.1,Sour Patch Tricksters,2019-03-12,Tue,12:07:00,Good,Retail,Type_A,discount_type_2,,,
34367,14123,A000006399,6.54,2.71,17.72,Starburst,2019-03-12,Tue,12:02:00,Good,Retail,Type_A,discount_type_42,,,
34368,14123,A000006399,6.54,2.71,17.72,Starburst,2019-03-12,Tue,12:02:00,Good,Retail,Type_A,discount_type_4,,,
34372,14123,A000006373,1.63,1.9,3.1,Peanut butter M&Ms,2019-03-12,Tue,12:02:00,Good,Retail,Type_A,discount_type_42,,,
34373,14123,A000006373,1.63,1.9,3.1,Peanut butter M&Ms,2019-03-12,Tue,12:02:00,Good,Retail,Type_A,discount_type_4,,,
34382,14123,A000006340,1.63,1.9,3.1,Sour Patch Tricksters,2019-03-12,Tue,12:02:00,Good,Retail,Type_A,discount_type_42,,,
34383,14123,A000006340,1.63,1.9,3.1,Sour Patch Tricksters,2019-03-12,Tue,12:02:00,Good,Retail,Type_A,discount_type_4,,,
34392,14122,9000001007,1.66,1.56,2.59,Reeses pieces,2019-03-12,Tue,12:00:00,Good,Retail,Type_A,discount_type_6,,,
34394,14122,A000006374,1.65,1.56,2.57,Air Heads,2019-03-12,Tue,12:00:00,Good,Retail,Type_A,discount_type_6,,,
34396,14121,A000006340,1.63,1.9,3.1,Sour Patch Tricksters,2019-03-12,Tue,11:54:00,Good,Retail,Type_A,discount_type_2,,,
34397,14120,A000006337,0.56,3.7,2.07,Snickers Crisper,2019-03-12,Tue,11:42:00,Good,Retail,Type_A,discount_type_1,,,
34398,14119,A000006399,0.5,3.28,1.64,Starburst,2019-03-12,Tue,11:30:00,Good,Retail,Type_A,discount_type_42,,,
34399,14118,9000001006,1.65,2.42,3.99,Reeses Miniatures,2019-03-12,Tue,11:26:00,Good,Retail,Type_A,discount_type_42,,,
34400,14118,9000001006,1.65,2.42,3.99,Reeses Miniatures,2019-03-12,Tue,11:26:00,Good,Retail,Type_A,discount_type_1,,,
34401,14118,9000001006,1.65,2.42,3.99,Reeses Miniatures,2019-03-12,Tue,11:26:00,Good,Retail,Type_A,discount_type_43,,,
34402,14118,9000000859,1.65,2.09,3.45,Junior Mints,2019-03-12,Tue,11:26:00,Good,Retail,Type_A,discount_type_42,,,
34403,14118,9000000859,1.65,2.09,3.45,Junior Mints,2019-03-12,Tue,11:26:00,Good,Retail,Type_A,discount_type_1,,,
34404,14118,9000000859,1.65,2.09,3.45,Junior Mints,2019-03-12,Tue,11:26:00,Good,Retail,Type_A,discount_type_43,,,
34405,14118,A000006339,0.48,4.02,1.93,Reeses stuffed with pieces,2019-03-12,Tue,11:26:00,Good,Retail,Type_A,discount_type_42,,,
34406,14118,A000006339,0.48,4.02,1.93,Reeses stuffed with pieces,2019-03-12,Tue,11:26:00,Good,Retail,Type_A,discount_type_1,,,
34407,14118,A000006339,0.48,4.02,1.93,Reeses stuffed with pieces,2019-03-12,Tue,11:26:00,Good,Retail,Type_A,discount_type_43,,,
34408,14117,9000000937,0.56,3.33,1.86,Almond Joy,2019-03-12,Tue,11:26:00,Good,Retail,Type_A,discount_type_2,,,
34409,14116,9000001008,1.64,1.89,3.1,Sour Patch Kids,2019-03-12,Tue,11:12:00,Good,Retail,Type_A,discount_type_2,,,
34410,14115,9000000937,0.19,3.7,0.7,Almond Joy,2019-03-12,Tue,11:05:00,Good,Retail,Type_A,discount_type_1,,,
34422,14115,9000000797,0.28,3.7,1.04,Skittles original,2019-03-12,Tue,11:05:00,Good,Retail,Type_A,discount_type_1,,,
34426,14114,A000006395,1.63,2.44,3.98,Skittles wildberry,2019-03-12,Tue,10:58:00,Good,Retail,Type_A,discount_type_42,,,
34427,14114,A000006395,1.63,2.44,3.98,Skittles wildberry,2019-03-12,Tue,10:58:00,Good,Retail,Type_A,discount_type_1,,,
34428,14114,9000000937,0.19,3.7,0.7,Almond Joy,2019-03-12,Tue,10:58:00,Good,Retail,Type_A,discount_type_42,,,
34429,14114,9000000937,0.19,3.7,0.7,Almond Joy,2019-03-12,Tue,10:58:00,Good,Retail,Type_A,discount_type_1,,,
